ID_REF,GSM2040049,GSM2040050,GSM2040051,GSM2040052,GSM2040053,GSM2040054,GSM2040055,GSM2040056,GSM2040057,GSM2040058,GSM2040059,GSM2040060,GSM2040061,GSM2040062,GSM2040063,GSM2040064,GSM2040065,GSM2040066,GSM2040067,GSM2040068,GSM2040069,GSM2040070,GSM2040071,GSM2040072,GSM2040073,GSM2040074,GSM2040075,GSM2040076,GSM2040077,GSM2040078,GSM2040079,GSM2040080,GSM2040081,GSM2040082,GSM2040083,GSM2040084,GSM2040085,GSM2040086,GSM2040087,GSM2040088,GSM2040089,GSM2040090,GSM2040091,GSM2040092,GSM2040093,GSM2040094,GSM2040095,GSM2040096,GSM2040097,GSM2040098,GSM2040099,GSM2040100,GSM2040101,GSM2040102,GSM2040103,GSM2040104,GSM2040105,GSM2040106,GSM2040107,GSM2040108,GSM2040109,GSM2040110,GSM2040111,GSM2040112,GSM2040113,GSM2040114,GSM2040115,GSM2040116,GSM2040117,GSM2040118,GSM2040119,GSM2040120,GSM2040121,GSM2040122,GSM2040123,GSM2040124,GSM2040125,GSM2040126,GSM2040127,GSM2040128,GSM2040129,GSM2040130,GSM2040131,GSM2040132,GSM2040133,GSM2040134,GSM2040135,GSM2040136,GSM2040137,GSM2040138,GSM2040139,GSM2040140,GSM2040141,GSM2040142,GSM2040143,GSM2040144,GSM2040145,GSM2040146,GSM2040147,GSM2040148,GSM2040149,GSM2040150,GSM2040151
"""1552283_s_at""",6.45212996,6.973979386,7.499233191,7.936620449,6.794090385,6.814284404,6.410926813,6.217931613,6.691188931,5.942679363,6.565437953,6.267678825,8.856110229,7.413079872,7.883681685,7.648626724,6.707721586,8.004486379,8.424462287,6.355564479,6.380931871,8.382322565,8.758444626,7.623582985,6.735109822,6.789797319,7.556346229,8.189653271,7.245617618,7.461105816,7.786020942,7.468546329,7.518297818,7.08239273,8.718552508,7.131724301,5.711696848,7.772274731,6.654951917,7.133254744,6.263738489,7.435785861,8.062343685,6.388672476,6.984211604,7.54577891,7.563900236,7.73329103,8.203960987,6.674598569,6.024556552,7.642296776,6.497649147,6.973939622,7.91091879,7.709549185,8.210453655,6.462666265,8.020228181,7.470289534,6.113903413,7.721177844,8.68160814,6.869669317,7.113483526,6.808309363,7.333872964,6.353755622,7.721682877,7.745762086,6.319244251,7.093753197,7.446759086,6.879494987,8.950307014,7.211577679,7.641146103,8.401189775,6.503140233,6.37675382,6.368454675,7.464175601,6.602934745,8.018815648,6.570322612,6.684135067,6.873889593,6.546862725,7.939096768,7.513715668,7.653807201,7.951333098,7.41919724,7.595901416,7.511788686,6.402232911,6.803526746,7.751601497,8.37045151,8.014249035,6.868369663,6.67191393,6.670565043
"""1552286_at""",6.847478621,7.444825815,8.124501368,7.679882504,7.605168681,8.217538741,7.824764887,7.57759881,8.45884075,8.049931433,7.649511885,7.474640135,7.823508401,7.37568233,7.414424037,7.785523246,8.412365825,7.444825815,7.858430237,7.474208902,7.743839609,8.098758129,7.83683363,7.567289509,7.895106419,7.651949312,7.894327139,8.578447955,7.893894206,7.561603296,7.420915342,8.09427752,7.711601167,7.237258839,7.669498559,8.330122493,8.438604144,8.345134008,7.769933064,7.850385402,7.545419006,7.835446165,7.653196992,7.576732088,8.031033832,7.701736853,7.800237335,7.716260553,8.082611589,7.762717775,7.910468497,8.496537053,8.229524405,7.986904126,8.052260779,8.24172059,8.130186018,7.908699585,7.770817531,6.884778699,7.873600642,7.759738554,7.879465983,7.244426488,7.931695444,7.948451337,7.976245654,7.701591706,8.11838016,7.927958746,7.44478603,7.690430985,7.793559285,7.90573626,7.548180467,7.408591323,8.227230417,7.954688513,7.426272414,8.276465863,7.520901368,7.764151086,7.721302941,7.680450827,7.637469613,7.483126229,7.932922816,7.306761845,8.391683605,7.912268935,7.82883833,7.735534807,7.841112769,7.774581753,7.890299469,7.784899397,8.326130987,7.505789335,7.22765767,7.494582239,8.425304894,7.471100704,8.094428721
"""1552287_s_at""",8.738739789,8.449655601,8.546608599,8.48294419,8.067751506,8.215108926,8.47856402,8.169631033,8.579223225,8.299445737,8.190400876,8.459471542,8.479732143,8.204551744,8.569669446,8.985835371,9.18728834,8.821923557,9.510881437,8.505485611,8.506431344,9.233279353,9.136499389,8.519881762,8.804547262,8.292715888,8.806438727,8.747067738,8.168174333,8.698499014,8.248668178,9.489238145,8.561486978,8.212730595,8.341256978,8.960506455,8.237936426,8.883914481,8.36131004,8.628034289,8.968367801,8.488825678,8.810691656,8.207726396,8.214639722,8.568662752,9.196135594,8.842825602,8.379262213,8.650840303,8.315623633,8.609305879,8.838814767,8.9416704,8.424450954,8.428372659,8.515452342,8.240665584,8.849153808,9.184548738,7.899031578,9.081693104,8.654048971,8.438533441,9.137844793,8.592682742,8.880859514,9.003080452,8.958547471,8.470917852,8.73531184,8.124321163,8.599523466,8.721288356,8.822075024,8.429417459,8.639199666,8.786229497,8.382398749,8.24426186,7.895498941,8.088749398,8.715587752,8.636691401,8.829599821,8.341463225,8.791324399,8.460551995,8.775334011,8.769284902,8.368374997,9.052967249,8.401123621,8.384645014,8.664259856,8.551099802,8.37724007,9.061623732,8.80297218,9.135047398,8.932819431,7.964753422,8.441172893
"""1552291_at""",8.165384646,9.002963518,9.050208512,8.489216677,8.676145112,9.244843834,8.944375231,8.992719553,8.7242887,8.706766129,8.966190032,9.075458985,9.017769291,8.735811712,8.472412981,8.663184351,8.777575286,8.643076877,8.57125825,8.802302112,8.713385085,9.095966777,8.81456653,8.977751419,8.485925563,8.758270183,8.918700519,8.685563026,9.104483733,8.890693103,8.739748118,8.873832793,9.17232273,8.840160632,8.761305834,8.635790191,8.274230204,9.134355809,8.63471463,8.642707666,8.314070493,8.780039512,8.964878469,8.917919382,8.892169212,8.706247065,8.770384093,8.918219002,8.774710051,9.029659439,8.584367904,8.935334748,9.215487543,8.492582363,9.262979037,9.243606269,8.802734735,8.922639002,8.493616831,8.19230446,8.523428323,8.622549184,8.944550919,8.613333013,8.419793419,8.633251163,8.738375461,8.687854264,8.748195362,8.92338072,9.132246875,8.999332049,8.854323782,8.713497359,8.967798685,8.903827774,9.158129099,8.927462624,8.578448183,8.357475503,8.067345947,8.794308669,8.492198694,8.35611923,8.726834051,8.297489581,8.996706545,8.506740196,9.248898258,8.772881127,8.766420836,8.803138185,8.43596469,8.576455573,9.230335143,8.505392373,8.611210302,9.023360507,9.061468046,9.021234335,9.045848861,8.557974234,8.444632928
"""1552293_at""",5.288826013,7.105496244,6.614481623,6.901204643,6.492645919,7.387885473,7.005375256,7.42338275,7.575434722,6.72274869,6.788201484,7.853253889,7.538777369,7.925219075,7.084680853,7.612470963,5.659117113,6.990788092,6.487459631,7.924802142,7.478701562,8.144203758,7.67741399,7.046955108,6.904777087,6.952664606,7.57116138,7.388567272,7.140858358,6.381918644,7.11528087,7.173391513,7.799955453,7.47760806,8.063854736,7.248759169,5.10010606,7.200276393,6.310196827,6.829446225,7.09431172,7.179803389,7.601974747,7.483073834,6.950256301,7.002290021,6.720520507,8.075525416,7.270864891,7.657978748,6.666997068,7.749596404,7.591473481,7.589238904,8.023598103,7.68085656,7.83642568,7.71267268,7.235962927,6.054403754,7.277568622,6.500680697,8.12053618,6.846614493,6.494509008,7.244366531,5.439357777,6.420313677,7.530488172,8.086195926,6.716256002,5.571427325,7.568234789,7.816837889,8.437319295,7.359887146,7.623771353,6.805648481,6.632994769,6.864961709,7.529917981,7.201716275,7.224866013,7.055975559,7.635175165,7.020818126,6.493417979,5.910618656,8.192277384,7.932306184,6.26896104,7.897940243,6.099988162,6.863685071,7.520503065,7.09668447,6.310469046,8.561396157,8.283443755,7.837358719,7.410095128,6.918468918,6.613124594
"""1552295_a_at""",7.620154051,6.91290303,7.655036704,7.413191474,6.922654854,6.970783734,7.134350696,6.839358026,6.981917067,7.843897025,7.225631396,7.132582744,7.819111139,7.079090361,7.204177384,7.13705233,7.429038188,7.027893286,7.401082959,6.999893901,7.004486164,7.229881911,7.430910551,7.24075339,7.613476421,7.161189389,7.623035824,7.18002306,7.003736407,6.87326878,7.145436578,7.512949262,7.215778652,6.76372087,7.647523892,7.272542929,7.338447216,7.203391533,7.168767658,7.671227717,7.60879911,7.166590964,7.253541328,7.201707847,7.311064829,7.256720415,7.291155474,7.565010689,7.477958048,7.484357484,7.091350872,7.001555616,7.317362687,7.584920044,7.187342407,7.366932918,7.526207761,7.344585683,7.023699695,6.74801607,7.35149301,6.975653138,6.855485958,7.444640351,7.473793336,7.194634017,7.208109407,7.263824228,7.91650931,7.499684173,7.334611749,7.428083721,7.42451521,7.267385602,7.130515928,7.062483988,7.088729812,6.877388993,7.037396433,6.971544507,6.97764551,7.263586864,6.929758392,7.61238006,7.378239677,7.095392474,6.902118752,7.621810123,7.270888692,7.190730155,7.2504719,7.232468916,7.30880559,7.194451442,7.033732068,7.308403289,7.307196385,7.606206835,7.175140979,7.060786831,7.664138224,7.100111785,7.058976476
"""1552299_at""",7.534991477,7.970100289,7.534750657,7.350296959,7.538798058,7.747091702,6.937109931,7.438171904,7.416829383,7.006711606,7.331015797,8.356972254,7.936427754,7.896120205,7.758097687,7.747091702,6.388555876,7.845724377,6.748857087,7.864071757,7.462341941,6.409256715,7.9104874,7.325763507,7.73113218,7.781263771,6.775406596,7.175114825,7.707762632,7.495915718,6.692324313,7.676913892,7.991585029,7.743027015,8.088103551,7.368988673,7.854383432,6.878404747,7.530167351,7.682728885,7.934607967,7.919455597,7.07081909,8.042854008,7.234672837,8.087797804,7.513385748,7.379113608,7.83323539,7.593925921,7.996164579,7.283782699,7.84340402,7.862585754,7.393557685,7.632058285,7.810124867,8.451326335,7.956298926,6.954226637,7.583410633,7.003336499,7.176318766,7.632636048,7.332199245,8.506794141,7.378504235,6.83721299,7.658280331,7.419698911,7.467676459,7.016283738,7.2123504,7.987947838,7.605552531,7.989966695,7.816226219,7.994493197,7.549513317,7.611134077,8.176770365,8.387087784,7.532161134,7.567313,7.286573092,7.969908269,7.559266545,7.281226499,7.119763143,7.917550433,8.2756073,7.607284263,6.810897092,7.427602442,7.08541358,7.466432383,7.458685063,7.980649088,8.33515899,7.215251197,7.185101988,8.15725065,8.070443329
"""1552302_at""",7.432876684,7.516754575,7.379267528,7.658657474,7.326550146,7.211511746,7.977821944,7.024624543,7.328888587,8.350737084,7.293475412,7.820931609,6.997901557,6.875488957,7.179056919,7.342114147,8.085616821,7.032977528,6.998075578,6.941568689,8.043806676,7.429497121,7.122911628,6.966513694,7.869502162,7.296005025,7.860497119,7.113182041,7.639304276,8.368386818,7.601791157,7.170104468,7.656602231,7.443968603,7.588650854,6.701629651,7.859482149,7.348385501,7.822450468,7.099827758,7.420477284,7.655993348,6.977697343,7.347654841,7.191680054,7.294345952,7.925066743,7.085101112,7.609037011,7.008178919,7.590810467,7.720764694,6.865558789,7.499677749,7.42646265,6.58587917,7.467343655,7.667011836,6.990570225,7.148739553,7.820753247,7.653522135,7.49926585,7.40041002,7.936188024,6.994513646,7.769180312,8.241219064,7.388118764,7.351835725,7.999781359,8.127550346,6.970923683,7.756577222,6.977988697,7.463079764,7.32381516,7.390064459,6.882940127,7.556361902,7.313277511,6.942064895,7.447752275,7.38763978,7.556960632,7.372798981,7.758587722,7.526605559,6.055486153,7.159943802,7.666109071,7.379203279,7.938067086,7.661609485,7.504505303,7.602962341,7.528909836,7.336800403,7.08062907,7.161240293,8.038201935,7.125777456,7.578634072
"""1552306_at""",8.157576275,7.492497495,6.551064908,8.379254702,7.492685823,7.108420323,7.86152535,8.035728344,7.477354014,6.543814297,7.29740703,7.383661053,7.63517251,7.567640192,7.483098005,7.306258426,7.18780039,7.21688011,6.345222884,6.998375489,7.813412578,6.185610537,6.624499213,7.176261732,7.690424068,7.484146067,6.658141482,6.776219247,8.301115527,7.923296044,7.695305261,5.598541314,7.639212701,7.045156616,7.033542665,6.339640112,7.976108731,7.497895732,7.987541506,7.880104375,7.713313522,7.514473299,7.407036167,7.505323931,7.034842066,7.257477887,7.725498107,6.945926308,7.211749783,6.714398911,8.157952023,8.076195715,7.030223066,7.213020008,7.405516851,6.569131347,6.80562417,7.515218112,7.092117672,6.828141797,8.136358196,7.367294623,7.851596819,7.559560516,7.485887459,7.810257492,8.504209948,7.92836758,6.901386674,7.178987687,7.401161263,7.644554966,7.196497191,7.302134001,7.141417625,7.231980028,7.008646882,6.341380337,7.059849792,7.802372418,7.759584291,7.308279721,8.19558254,7.430962207,8.056318206,7.847335201,8.03149103,7.717893379,6.91814568,7.13900194,8.06409052,6.670336466,7.346332358,7.010062166,7.528585669,8.117601514,7.353934474,6.558970413,6.788416076,7.095363824,7.396190388,7.569261922,8.452588233
"""1552307_a_at""",7.648978024,7.247546087,8.063116929,7.21382565,7.583610569,7.872842271,7.610515153,8.11937117,8.00872499,7.870705444,7.788923279,8.44220932,8.586639344,8.140156661,7.63720862,7.71743673,7.860118442,7.022499439,8.341001462,7.625966966,7.61585472,9.240917812,7.654882977,7.741380293,7.823448277,8.035292655,7.863228685,8.013157365,7.814004609,7.491692699,7.26002178,7.933142492,7.858117496,8.264046061,8.888016362,8.612435085,7.747952779,7.679368181,7.586900268,7.381146473,8.28487866,8.040482473,7.461072557,7.962858719,8.423450013,8.125038371,7.745887268,7.779024636,7.828117033,8.293968816,7.749832193,8.412316559,8.298702725,8.460970631,8.418891433,8.201043921,7.829782668,8.602549597,7.790771745,7.284944725,7.398558559,7.488853503,8.607458837,7.387688099,8.04973414,8.085963839,7.833178647,7.449825572,8.992112398,8.162043981,7.716350611,8.020898284,8.476357166,7.746328458,8.558455588,7.780961955,7.460516939,7.239412881,7.819211696,7.809236516,7.585765292,8.026689459,7.263730541,7.449161693,7.992283067,7.337478959,7.509042315,8.039142264,8.399455802,8.132464595,8.115678317,7.673573457,7.580404651,7.45942426,7.685790689,7.686982614,8.515469838,8.187789782,7.429328153,7.856732604,7.873419554,7.693041566,8.274601655
"""1552309_a_at""",10.37483534,9.502844716,10.21793685,9.587588769,8.214357841,7.272758907,9.665215384,9.44088509,9.039701662,10.25383699,9.099838946,8.779106763,8.809539873,9.617743376,8.953687121,8.786942833,9.763171416,9.286259376,9.14585308,8.140602032,8.718162763,8.283636103,8.047054133,9.076556849,9.950844282,9.249220642,8.572368886,9.745286335,9.995477003,10.08002023,9.215801817,8.892413253,8.547784848,8.871902528,7.739560758,8.539278505,10.19473434,8.892413253,9.714881104,9.977119502,9.473882546,9.260251821,8.926560143,8.59068112,9.312471574,9.091720774,9.802549742,8.122304985,9.815243116,8.110913496,9.823298527,9.495793193,7.934345403,7.829706431,7.889674489,7.917502271,9.2222347,8.842247145,9.301812394,9.515972404,9.273821876,9.57927654,8.168847358,9.877082632,9.917278318,9.882736898,9.828372917,8.610022891,8.885970602,9.483669885,9.885260357,9.707296416,7.67999754,8.853766459,8.492671496,8.625693833,7.861205928,10.33751081,9.497679627,8.799211679,8.731078287,8.822283304,9.409648422,9.855219178,9.325533123,8.77796077,10.42218831,9.802926266,7.707516338,9.533603678,9.91945421,8.801354174,9.446851022,9.028175161,9.568671732,9.633710738,8.932247723,7.527384795,8.309891713,8.608581821,9.563472689,9.035413044,9.697424499
"""1552310_at""",8.450304259,8.328385126,7.983058339,8.514294174,8.431300828,8.527275941,8.325335193,8.032776197,8.024897169,8.099034011,8.171763192,8.236750234,8.598988478,8.399393832,8.024115134,8.202184323,7.92135584,8.012052291,7.239500217,8.028176081,8.171370029,8.351583421,7.857828029,8.209170886,8.218157137,8.143833449,7.649288412,8.750397124,8.095182253,8.303882199,8.110458807,7.779878754,8.495524409,8.4997037,8.37864728,8.018556881,8.125715845,8.197111962,8.508255685,7.848197933,7.843889066,8.154611188,8.460020714,8.143726843,8.167543009,8.081234683,8.350980406,8.279271499,8.170119377,8.400017276,7.859581162,8.415046089,8.738380265,8.276695131,8.643312288,8.487699665,8.444760199,8.245263442,8.28562654,7.812090113,7.95533617,7.809513745,8.30486342,7.755324139,7.794313174,8.153006837,8.3435078,7.861703563,8.600406238,8.199426061,8.195330247,8.267416571,8.30550764,8.100716947,8.567366673,8.015797073,8.362712507,8.098305077,7.997001948,8.113960078,7.818651899,8.032453382,8.287486059,8.107270249,8.510161806,8.247457064,8.271833046,8.121928054,8.623633171,8.187860927,7.949281149,7.961335706,7.83767604,7.845310593,8.20694731,8.088310376,8.334625162,8.561451747,8.505799874,8.362250189,8.063498079,8.296351942,8.460695739
"""1552311_a_at""",6.569045443,6.78138418,6.729715569,6.622974689,6.671829701,6.635723805,6.772415836,6.817081707,6.470600763,6.512804735,7.02180223,6.459785995,6.603103652,6.590587054,6.504276016,6.483965354,6.482910255,6.369016198,6.481327606,6.479136302,6.53792704,6.584039428,6.605919807,6.483328337,6.352864019,6.546462279,6.824621355,6.545697642,6.38077684,6.433005518,6.856717112,6.480070078,6.559854584,6.911961658,6.477461967,6.573013693,6.862514084,6.370410839,6.450088798,6.625780682,6.37965778,6.574080648,6.517650596,6.692986828,6.198057924,6.557079867,6.57349769,6.515374821,6.581612246,6.543020926,6.466026995,6.539529779,6.492163415,6.429605847,6.761170395,6.551607259,6.637187522,6.458855992,6.58434855,6.377993494,6.547078204,7.086884915,6.480180291,6.602936546,6.55802342,6.479753585,6.572326588,6.662987357,6.539594192,6.75252327,6.547917886,6.723615307,6.661187606,6.294382681,6.46850535,6.707867779,6.362546982,6.73846301,6.557366436,6.617544457,6.371208123,6.483465502,6.226443345,6.811576501,6.719790908,6.605439308,6.430791432,6.857466274,6.548600087,6.240870157,6.717431054,6.47236843,6.688945915,6.516678646,6.570936054,6.755230381,6.653588171,6.389083309,6.611719538,6.458713649,6.365300479,6.524093825,6.70775515
"""1552312_a_at""",5.576400313,5.622448545,6.259369638,6.916192081,5.967889672,6.176721002,5.762657469,5.315989626,6.078908207,5.699645448,5.868436033,6.06422041,6.054375615,4.761981769,6.573132758,5.483536335,5.632160971,6.167484937,5.11094263,5.582713211,6.344322059,5.108205715,5.466431085,6.494733294,6.094389304,6.418204333,5.444459929,5.163177026,6.158913292,6.548658666,5.622553805,5.898387148,5.335860638,6.143889226,5.8755666,4.91584845,6.262260788,5.94551158,6.522710325,6.009476198,6.312351891,6.296263404,5.120434664,5.717990715,6.139165513,5.741376927,6.406783044,5.20486375,6.058644294,5.67176884,6.930515075,5.723483323,6.060020725,5.874595794,5.548971523,5.394319658,5.703721705,6.266387073,5.386650971,5.561359403,6.803588465,5.721713626,6.611379694,6.354871929,5.622413954,6.17410291,6.288153202,5.296237076,5.858035585,5.462186749,5.611299157,6.183279058,6.052391501,6.323725104,5.458618247,5.262605527,6.195131583,5.904029444,5.619696298,6.720848404,6.449005015,5.9649632,6.286128386,6.231581283,5.355259134,5.968347,5.764021211,6.176244917,6.150615099,6.44590197,6.246715557,5.177934759,5.26665055,5.781980527,5.786770581,6.245318458,6.331240052,5.226334263,5.724699464,6.023878254,5.623309988,6.249809134,6.275356089
"""1552314_a_at""",7.553158906,6.361248018,6.881209965,6.61637343,5.358150345,5.472434867,6.148485259,6.113915889,6.223805999,6.86399852,6.333153606,5.988631742,6.858212544,6.321039152,6.126176823,6.304956132,6.229958175,5.601088062,6.612345219,6.284995853,6.160801521,6.675394457,6.307239615,5.739302843,7.367422581,6.446898552,6.034032678,5.808093734,6.032693933,6.805144971,6.286119286,6.608765414,5.913419104,6.087764314,5.680320056,6.216238703,7.167343241,6.312220664,6.920924917,6.235339484,6.403205985,6.321981541,5.745043969,5.572834204,6.445343979,5.963867585,6.610747628,6.056373979,6.391723506,6.209258798,6.412772866,6.344860986,6.943327502,6.566100829,5.927972888,5.506210203,5.942929012,5.978823709,5.616774731,7.062976491,5.755257357,6.031225534,6.486667195,6.053161182,6.649411977,7.048926102,6.7971635,6.606937239,6.970272598,6.656128859,6.513165241,5.546632428,5.872415475,5.940605358,5.971525943,5.647623997,5.807635085,6.055657302,6.432347624,6.594875533,6.896321845,5.9747003,5.969527274,6.486477132,6.319411918,6.06518029,6.49454772,6.740716609,5.633857561,6.767132101,6.35300992,6.486776339,5.716623711,6.132203043,6.292586745,6.579256826,7.062642229,5.624920371,5.634051847,5.818138531,6.603251238,6.611508424,6.469096246
"""1552327_at""",5.589690291,7.617542063,6.381713613,7.035432294,6.325438015,6.669611253,5.593795933,6.880202356,6.474886539,6.437014091,6.642044803,6.891567263,7.80461167,7.566012073,7.240546794,7.874742731,7.013982412,8.066816553,7.347461052,7.224563326,6.841075614,8.306956027,8.153979557,7.389006206,6.68573306,6.779740327,7.685221797,7.14775658,6.962382952,6.811864971,6.723894732,7.426906736,7.240449272,6.90825586,7.530908307,7.320575903,5.765094399,7.719578571,6.3500481,7.149218066,6.39935258,7.40803971,8.188459114,7.504238252,6.917824957,7.644509125,7.406134395,7.866939057,7.264923278,7.609330914,6.487415066,7.046479545,6.611884145,7.239212291,7.614114354,7.822791897,7.780538183,6.506449169,7.76469304,7.500906288,6.506349514,7.440017091,6.891217075,6.997748257,6.044548302,7.264808821,6.585990598,7.052679634,7.156056563,7.392829142,6.253412825,6.149979971,7.449333032,7.65501665,8.411317676,7.317411815,7.931507444,6.744272417,7.255526237,7.019288779,6.068770405,6.487821224,7.202512691,6.535932277,6.995646983,6.113118479,7.384181831,6.22752009,7.207866168,7.561672775,6.847156467,7.77879811,6.348292833,7.094747459,7.607785447,6.246863363,6.670253163,8.211207953,8.056394552,7.622696131,7.061888729,6.946192864,6.693631644
