ID_REF,GSM631755,GSM631756,GSM631757,GSM631758,GSM631759,GSM631760,GSM631761,GSM631762,GSM631763,GSM631764,GSM631765,GSM631766,GSM631767
"""201410_at""",8.94523,9.184,9.38104,7.3653,9.3883,8.4683,8.69026,8.52143,7.71838,6.46477,6.75373,7.68447,7.33631
"""201411_s_at""",6.58225,6.78388,6.52239,5.39063,7.94416,6.57119,7.51231,6.39227,5.92242,5.6745,5.36861,6.44889,6.33292
"""201412_at""",9.81799,9.84559,9.49262,8.96579,9.26755,8.88061,9.2835,9.40206,8.97767,9.59691,8.44434,9.3486,8.44097
"""201413_at""",8.82189,8.72873,8.36568,8.31238,7.29944,7.60904,7.94541,7.39767,7.05923,6.90872,5.42969,8.76043,5.77542
"""201414_s_at""",7.40423,7.17394,7.17247,6.91116,7.17885,6.97419,7.33411,7.14955,7.30402,7.00332,7.07663,7.57836,6.35929
"""201415_at""",8.15035,8.3037,7.98795,7.25749,7.78402,6.88092,8.53689,8.75241,8.60656,7.99092,7.08295,8.35248,7.2474
"""201416_at""",9.163,9.82595,8.60115,8.61438,8.67073,8.49855,8.89469,9.95695,11.2678,9.18339,9.78806,11.5717,9.07976
"""201417_at""",9.68537,9.48987,9.00081,5.2208,8.71233,9.05301,7.89043,8.96129,7.30644,4.38169,6.34802,10.2096,6.49181
"""201418_s_at""",8.28658,8.62337,8.16649,7.41225,8.10556,7.18181,8.68514,10.1566,11.1496,8.44858,9.93864,10.437,9.26464
"""201419_at""",6.81231,6.87246,6.50526,6.68584,6.76036,6.49179,6.71208,6.9513,6.37095,6.72045,6.80061,7.04629,6.35989
"""201420_s_at""",6.95517,6.15534,5.58711,6.57801,6.03348,6.19984,6.05134,6.21863,6.90481,6.59662,6.43924,6.49884,5.92603
"""201421_s_at""",6.38024,5.93734,5.69324,6.637,6.38327,6.61967,6.09902,5.88946,6.12899,6.18405,6.23757,6.03089,5.99987
"""201422_at""",8.75897,8.91835,8.23279,8.46131,8.51107,8.09383,9.80231,8.77468,8.63674,8.47836,7.83284,8.38433,8.49306
"""201423_s_at""",7.3136,7.49358,7.14048,6.19668,7.66003,7.04549,7.30892,6.86451,6.8598,6.00476,5.77094,6.57158,5.14961
"""201424_s_at""",5.51064,5.85354,6.22966,4.65417,5.62505,5.42617,6.1652,5.2046,4.61173,4.26282,4.43969,5.44505,4.60912
"""201425_at""",8.58929,9.51451,8.55435,7.44552,8.50194,8.57161,8.22435,9.52416,8.40199,7.50314,6.52489,8.61018,8.37555
"""201426_s_at""",9.64441,9.40711,7.77182,9.37178,10.1182,10.486,9.58342,8.24697,7.47576,6.69162,7.42438,9.54395,7.82824
"""201427_s_at""",7.19692,8.74851,8.92627,9.25713,6.23,6.41191,7.07608,8.96036,6.76397,7.67797,5.66844,8.07662,6.59706
"""201428_at""",7.52455,6.91743,5.8487,6.64644,8.21414,8.98052,7.49099,6.47511,6.95577,7.14592,6.85254,8.07102,7.12833
"""201429_s_at""",13.7387,13.9599,13.7736,13.7213,13.6446,13.4739,13.5921,13.9017,13.7007,13.6315,13.4424,13.6692,13.5125
"""201430_s_at""",4.59889,3.77496,4.2282,4.28183,4.00555,4.13094,4.31852,4.0672,4.16706,4.31489,4.26495,4.61937,4.2241
"""201431_s_at""",6.5399,5.99321,6.47967,5.47696,5.39781,5.39375,6.67372,5.88836,5.58978,5.94794,6.36954,6.2793,6.40093
"""201432_at""",8.38037,8.16572,7.75573,8.86473,7.55708,8.34411,7.28716,6.79894,6.09334,6.31317,5.66637,7.74974,6.10344
"""201433_s_at""",9.00785,9.14838,8.81968,8.37592,8.94754,9.28406,8.03185,8.76687,7.62882,8.05945,7.88397,7.90157,7.3879
"""201434_at""",7.83555,7.23578,7.36059,6.6809,6.81029,7.04761,6.40481,7.38658,7.29746,6.81396,6.27139,6.78837,6.56847
"""201435_s_at""",7.14294,6.19428,7.0104,5.37387,6.75853,7.74552,6.06285,5.26765,5.44457,4.78916,5.06368,4.88951,5.19669
"""201436_at""",5.46304,5.8422,6.84902,5.02371,6.27027,5.82398,5.72858,5.40579,4.86372,4.28513,4.78166,4.33017,5.66705
"""201437_s_at""",6.17837,6.01671,7.15346,5.16393,6.72418,6.46599,6.53787,5.3451,5.49858,4.49252,4.77041,5.06098,5.38576
"""201438_at""",8.24687,8.72307,8.31268,6.73246,7.57069,4.59232,8.94093,7.77688,5.55087,7.18604,5.43574,9.40301,6.69071
"""201439_at""",5.68198,5.86657,5.76172,6.07799,5.60223,5.80235,5.66388,5.88783,5.86377,6.31968,6.37662,5.88921,5.90132
"""201440_at""",7.36691,7.22205,7.13665,6.74335,7.29865,7.01319,7.58903,7.22604,7.21527,7.06985,6.1667,7.49687,6.30603
"""201441_at""",10.2053,10.3119,9.88337,9.97832,9.72505,9.38842,9.86305,10.2769,9.91652,9.57214,9.66954,10.2631,8.80198
"""201442_s_at""",3.97572,3.79387,3.898,4.09658,3.93625,3.96865,3.87176,3.85739,4.47615,4.69978,4.53542,4.07274,4.63239
"""201443_s_at""",9.39621,10.0285,10.3636,8.18149,8.84542,8.8623,9.49995,9.03638,7.38137,7.66168,6.71898,8.96093,6.81174
"""201444_s_at""",6.98766,6.47048,6.68038,4.58499,6.29998,6.88833,5.98312,5.14789,5.17682,4.64426,4.37305,5.38855,5.16062
"""201445_at""",7.99251,6.15328,6.03722,5.01024,4.97304,6.61957,4.51191,5.26407,5.21222,4.63425,4.78387,5.57504,4.38441
"""201446_s_at""",5.24962,5.0544,5.43812,4.68311,4.91096,5.51917,5.59869,4.87767,5.30903,4.53094,4.50637,5.86411,4.94805
"""201447_at""",6.44711,6.14162,6.89467,6.23821,5.75516,5.86612,6.02033,5.93058,5.64316,6.25911,6.34489,6.22889,6.69265
"""201448_at""",6.30627,6.34272,7.32902,6.99988,5.72512,5.05678,6.47102,5.48817,5.41823,5.66963,4.66194,7.67027,4.40733
"""201449_at""",6.87467,8.05076,7.87206,6.47892,6.5201,6.25676,7.40597,7.75418,6.57726,5.81338,5.55139,7.81505,6.41639
"""201450_s_at""",4.22236,4.95041,5.5463,3.84184,3.82368,3.76134,4.67535,3.89868,4.00538,3.49705,3.74027,4.71351,3.98208
"""201451_x_at""",4.08855,4.2051,4.0011,4.44898,4.4105,4.08808,3.85706,4.48195,4.60428,5.11629,5.32033,3.80396,4.64254
"""201452_at""",3.62983,3.8415,3.79988,4.27608,3.63584,3.6455,3.73398,3.99165,4.21543,4.31018,4.41944,3.90525,4.47078
"""201453_x_at""",11.0425,10.3875,10.9222,9.19736,11.028,11.1326,10.5283,9.57938,8.5456,8.39859,9.03897,10.2812,9.06835
"""201454_s_at""",6.95636,7.36848,6.60413,5.38301,8.35943,7.6951,7.79951,7.33166,7.56494,5.54047,4.88071,8.28847,6.64706
"""201455_s_at""",7.06636,6.93904,6.74406,5.48851,7.11888,6.37761,6.19821,6.01604,5.26402,4.62219,4.75191,6.74083,4.99354
"""201456_s_at""",6.04431,5.87742,6.35652,4.15685,5.8985,6.58449,5.88046,5.22635,4.98098,4.41387,4.02234,5.1283,5.18254
"""201457_x_at""",8.65742,8.2716,7.66617,6.34125,8.33538,8.20067,7.48419,7.44248,6.76692,6.02454,6.25648,6.95809,7.49302
"""201458_s_at""",7.4707,7.61749,8.26155,6.50819,7.4685,7.24874,7.32767,6.74586,5.84446,5.51581,6.06615,6.35667,6.16708
"""201459_at""",7.90457,7.96609,7.45162,8.37667,8.47807,8.07268,7.95752,8.11376,7.99524,8.1808,7.98667,7.70216,7.33964
"""201460_at""",7.65575,7.76261,7.85214,7.17017,7.71464,7.12463,7.89764,8.28771,7.63251,7.61173,7.88595,7.71122,7.96742
"""201461_s_at""",3.03479,3.01706,3.17855,3.02094,3.22708,3.19302,2.98182,3.16986,3.76923,3.29702,3.19555,2.99409,3.87258
"""201462_at""",8.54413,8.84916,8.55807,7.38347,8.42397,7.72365,8.69047,8.36167,7.80317,7.39478,6.92257,8.07873,7.82247
"""201463_s_at""",9.83238,9.81597,9.21209,8.89164,9.51021,8.72895,9.57701,9.71483,10.0172,8.59843,7.89456,9.06579,8.28925
"""201464_x_at""",7.27494,8.29162,6.97112,8.27623,8.31683,8.21249,8.22814,8.19533,8.51252,10.5812,8.75746,8.43233,8.07741
"""201465_s_at""",5.43877,6.16725,4.52463,6.22748,7.6728,6.69249,7.16438,6.3494,7.67919,8.35732,7.01259,7.38043,7.87689
"""201466_s_at""",6.98437,7.86689,5.92567,7.61249,7.34417,7.40863,6.43167,6.71833,6.55448,9.94973,6.34405,6.76211,6.08812
"""201467_s_at""",5.36955,5.36075,5.44701,6.00834,6.2362,5.687,5.08639,5.45165,6.05686,6.27456,5.80152,5.00618,5.64118
"""201468_s_at""",6.55479,7.6329,6.88323,5.98722,7.53236,6.65715,6.99253,7.98524,8.58553,6.7272,6.06931,6.71474,7.01047
"""201469_s_at""",4.70966,4.34502,4.52441,5.16019,5.07262,5.27514,4.94846,4.94613,5.16019,5.72859,5.61924,5.0297,4.92665
"""201470_at""",10.3072,10.2756,10.342,8.95242,10.9099,10.2196,10.0447,10.1989,10.041,8.5294,9.10507,9.37142,9.60633
"""201471_s_at""",10.4693,10.0543,9.50177,8.80503,11.0144,10.823,10.505,10.0719,9.44307,9.43221,10.0752,10.5526,9.39058
"""201472_at""",8.98306,8.63005,9.40705,6.81629,8.46873,9.12044,8.33155,7.94355,7.37802,5.63647,6.21266,6.91618,6.81726
